Time 			w 	# served   total in system (q)807.7405273588089   	0	   0		0
810.2989194900152   	0	   0		0
928.8288756008839   	3	   1		4
959.8930439215236   	6	   1		7
971.6787643101753   	7	   1		8
980.1305217459195   	6	   1		7
1080.878607096357   	6	   1		7
1168.8456496438541   	4	   1		5
1449.2658838700218   	12	   1		13
1582.5134679818009   	14	   1		15
1616.3042297635502   	12	   1		13
1635.3125771551454   	11	   1		12
1636.954652644508   	12	   1		13
1645.9800078395353   	12	   1		13
1676.314557065859   	11	   1		12
1700.1583089681144   	11	   1		12
1749.259202495564   	13	   1		14
1768.4805535246812   	14	   1		15
1770.9110872507606   	14	   1		15
1799.1268655959786   	16	   1		17
1806.6217794038118   	16	   1		17
1813.426072634875   	16	   1		17
1825.127085477275   	16	   1		17
1840.9030303059483   	17	   1		18
1870.003992563479   	19	   1		20
1885.4691455381153   	19	   1		20
1917.9112523704562   	20	   1		21
2031.1771006752197   	18	   1		19
2067.3047974965516   	18	   1		19
2094.2119508523647   	19	   1		20
2169.420232450472   	21	   1		22
2203.8537882294227   	18	   1		19
2205.0185617683424   	18	   1		19
2218.0201772477385   	18	   1		19
2489.3196281344462   	22	   1		23
2551.175678270549   	21	   1		22
2738.1156158948233   	15	   1		16
2739.5274006151008   	15	   1		16
2749.829578580889   	15	   1		16
2893.404281427645   	15	   1		16
3066.043861989984   	14	   1		15
3070.177742822408   	14	   1		15
3101.9397389099036   	16	   1		17
3160.543797232863   	16	   1		17
3199.8992662107607   	15	   1		16
3220.576389656706   	16	   1		17
3295.1523801917883   	16	   1		17
3311.577131584748   	17	   1		18
3349.2330896914405   	18	   1		19
3427.747476305645   	16	   1		17
3434.720479171865   	16	   1		17
3658.1192479845254   	19	   1		20
3672.8997355344736   	19	   1		20
3708.466366772676   	18	   1		19
3773.413019843642   	12	   1		13
3804.623295852021   	13	   1		14
3871.8285759646524   	17	   1		18
3924.1896869034545   	16	   1		17
4053.6308083429035   	15	   1		16
4056.8249787206064   	15	   1		16
4095.9941026309   	15	   1		16
4096.893261032559   	15	   1		16
4179.252787163379   	14	   1		15
4208.550879525726   	15	   1		16
4330.702919851688   	16	   1		17
4406.170301046566   	14	   1		15
4435.784990367296   	14	   1		15
4519.764391124995   	10	   1		11
4557.616597631289   	9	   1		10
4591.155341963006   	9	   1		10
4698.020888822418   	9	   1		10
4765.526097735246   	7	   1		8
4766.698656440714   	7	   1		8
4921.888047664267   	10	   1		11
5144.472462203315   	11	   1		12
5170.331812300318   	9	   1		10
5349.859718932957   	12	   1		13
5481.967144988999   	11	   1		12
5526.659281796089   	11	   1		12
5579.475416901112   	12	   1		13
5739.426711278345   	13	   1		14
5791.497008275025   	16	   1		17
5805.4853541985585   	18	   1		19
5941.6317030148   	18	   1		19
6012.4269192099055   	18	   1		19
6035.0558711061785   	17	   1		18
6047.6369476684495   	17	   1		18
6229.847892896224   	18	   1		19
6269.495843064746   	19	   1		20
6319.086126908028   	21	   1		22
6334.873800622443   	21	   1		22
6364.429210448456   	22	   1		23
6455.004561512743   	21	   1		22
6510.782459928079   	24	   1		25
6538.564125366448   	26	   1		27
